"Ease_in_public", "Opening_up_to_others", "Diplomacy", "Persuasion", "Leading", "Taking_responsibility", "Organization", "Vision", "Self_confidence", "Independent_mind", "Creativity", "Autonomy", "Stress_management", "Responsiveness", "Patience", "Respect_for_authority", "Determination", "Ambition", "Work_ethic", "Competitive_spirit", "Social_recognition", "Pay", "Security", "Private_professional_life", "Philantropy", "Need_to_belong", "Need_for_relations", "Need_for_variety"
3.4289,5.2589,7.2441,4.6776,3.718,6.6591,2.9321,5.1383,6.539,5.8459,8.9733,7.5725,5.3889,5.3743,4.8093,4.9208,0.6979,4.9759,7.8645,6.8778,5.2962,5.1036,4.5954,6.8922,7.7611,2.8135,6.2904,4.7822
6.0956,3.4732,4.4005,3.743,4.6659,7.7955,3.7551,5.1383,7.4048,9.0892,8.2099,4.4637,7.2407,8.8029,4.8093,3.1109,7.115,0.6979,5.9953,4.2111,7.3444,4.2107,4.5954,5.789,4.6778,8.1045,7.4614,2.4402
8.7622,6.1518,6.2962,6.5467,4.6659,3.25,5.4012,5.1383,7.4048,5.8459,7.4466,4.4637,9.0926,3.0886,4.8093,3.1109,4.9759,1.7674,5.9953,3.3222,3.2481,4.2107,5.7247,6.8922,7.7611,5.459,6.2904,4.7822
6.0956,1.6875,3.4526,3.743,5.6137,4.3864,3.7551,7.266,9.1364,6.927,6.6832,5.5,9.0926,1.9457,8.933,3.1109,6.0455,4.9759,5.0607,5.9889,6.3203,7.7821,5.7247,2.4796,5.7055,2.8135,7.4614,4.7822
7.8733,6.1518,6.2962,6.5467,5.6137,8.9318,6.2243,5.1383,6.539,6.927,4.3931,4.4637,3.537,1.9457,2.7474,6.7308,7.115,3.9064,5.9953,2.4333,3.2481,5.9964,9.1126,7.9953,5.7055,4.1362,2.7775,4.7822
5.2067,7.9375,5.3483,3.743,2.7701,3.25,5.4012,7.266,5.6732,3.6838,5.9198,4.4637,7.2407,8.8029,5.8402,4.9208,7.115,1.0,6.9299,7.7667,8.3684,5.1036,5.7247,2.4796,6.7333,2.8135,6.2904,5.9532
2.54,6.1518,4.4005,6.5467,8.4573,8.9318,7.8704,3.0106,6.539,6.927,3.6298,5.5,6.3148,3.0886,2.7474,6.7308,4.9759,1.7674,6.9299,5.9889,5.2962,3.3179,3.4661,5.789,7.7611,6.7818,6.2904,5.9532
5.2067,6.1518,7.2441,5.6121,3.718,7.7955,4.5782,4.0745,6.539,5.8459,6.6832,5.5,5.3889,5.3743,8.933,4.9208,4.9759,1.0,4.1262,6.8778,3.2481,5.1036,6.8541,6.8922,7.7611,5.459,6.2904,2.4402
6.9844,5.2589,7.2441,3.743,5.6137,7.7955,7.0473,4.0745,4.8074,5.8459,5.1565,7.5725,3.537,5.3743,1.7165,4.0158,6.0455,3.9064,6.9299,6.8778,4.2721,1.0,7.9833,4.6859,6.7333,4.1362,7.4614,7.1241
5.2067,6.1518,9.1398,2.8084,5.6137,5.5227,5.4012,1.9468,3.9416,5.8459,8.2099,3.4275,4.463,3.0886,6.8711,8.5407,4.9759,4.9759,5.9953,5.9889,4.2721,7.7821,6.8541,6.8922,3.6501,5.459,6.2904,2.4402
4.3178,7.0446,7.2441,7.4813,6.5616,5.5227,2.9321,9.3936,4.8074,3.6838,5.1565,4.4637,5.3889,3.0886,8.933,7.6357,3.9064,6.0455,1.3224,5.1,7.3444,6.8893,3.4661,6.8922,4.6778,4.1362,5.1194,4.7822
2.2164,4.5037,3.0465,4.0029,7.0196,3.5594,2.3972,4.9161,10.0,4.284,8.3891,4.3175,9.3501,5.4542,5.4098,2.0497,6.0325,5.1715,7.103,9.5072,1.0,4.1939,6.5803,3.494,7.337,4.3232,6.5005,9.2855
6.0956,3.4732,4.4005,6.5467,2.7701,2.1136,2.9321,6.2021,7.4048,9.0892,8.2099,6.5363,7.2407,8.8029,2.7474,4.0158,6.0455,4.9759,4.1262,5.9889,6.3203,6.8893,3.4661,9.0985,1.0,5.459,6.2904,3.6112
4.3178,0.7946,4.4005,6.5467,5.6137,2.1136,2.9321,5.1383,6.539,5.8459,6.6832,7.5725,5.3889,8.8029,2.7474,5.8258,9.254,6.0455,6.9299,6.8778,5.2962,7.7821,4.5954,6.8922,1.0,4.1362,5.1194,7.1241
7.8733,3.4732,5.3483,4.6776,6.5616,5.5227,4.5782,5.1383,8.2706,6.927,4.3931,5.5,5.3889,7.66,2.7474,4.9208,6.0455,2.8369,4.1262,7.7667,7.3444,5.1036,7.9833,6.8922,4.6778,4.1362,3.9484,3.6112
6.9844,6.1518,5.3483,6.5467,4.6659,3.25,4.5782,9.3936,3.9416,4.7649,7.4466,4.4637,4.463,6.5171,1.7165,5.8258,7.115,1.7674,5.9953,7.7667,6.3203,5.1036,5.7247,3.5827,8.7888,2.8135,5.1194,5.9532
6.0956,7.9375,8.1919,5.6121,2.7701,3.25,2.9321,4.0745,4.8074,4.7649,5.9198,4.4637,6.3148,7.66,9.9639,9.4457,1.7674,6.0455,4.1262,3.3222,4.2721,5.9964,5.7247,3.5827,7.7611,6.7818,6.2904,3.6112
7.8733,6.1518,5.3483,6.5467,3.718,7.7955,3.7551,4.0745,3.9416,9.0892,4.3931,2.3912,8.1667,6.5171,5.8402,7.6357,3.9064,4.9759,4.1262,4.2111,6.3203,4.2107,4.5954,7.9953,3.6501,2.8135,7.4614,7.1241
1.0,7.9375,7.2441,2.8084,4.6659,6.6591,7.8704,9.3936,2.21,2.6027,5.1565,8.6088,2.6111,5.3743,6.8711,4.9208,7.115,7.115,7.8645,3.3222,3.2481,1.0,7.9833,5.789,6.7333,4.1362,8.6323,5.9532
7.8733,4.3661,4.4005,5.6121,6.5616,2.1136,4.5782,7.266,8.2706,5.8459,4.3931,4.4637,6.3148,7.66,1.0,5.8258,7.115,2.8369,5.0607,7.7667,6.3203,6.8893,3.4661,9.0985,4.6778,4.1362,7.4614,1.2693
4.3178,3.4732,7.2441,3.743,5.6137,5.5227,2.1091,7.266,6.539,6.927,9.7366,6.5363,5.3889,6.5171,9.9639,2.2059,4.9759,6.0455,4.1262,2.4333,3.2481,3.3179,5.7247,6.8922,8.7888,5.459,7.4614,3.6112
3.4289,7.9375,6.2962,1.8738,3.718,2.1136,6.2243,10.0,4.8074,8.0081,6.6832,6.5363,5.3889,5.3743,6.8711,4.0158,7.115,6.0455,4.1262,3.3222,4.2721,6.8893,6.8541,7.9953,6.7333,1.0,5.1194,3.6112
8.7622,7.9375,6.2962,4.6776,6.5616,3.25,4.5782,4.0745,8.2706,5.8459,8.2099,3.4275,6.3148,7.66,4.8093,3.1109,2.8369,2.8369,3.1916,5.1,1.0,5.1036,2.3368,7.9953,8.7888,5.459,7.4614,4.7822
4.1701,4.5037,6.2915,4.9654,5.1487,6.8697,7.9285,7.2688,3.4555,5.4191,5.9261,3.2535,5.4049,2.1163,8.4765,4.8012,2.7061,5.1715,6.0746,9.5072,10.0,8.1876,6.5803,0.7507,3.7362,2.8069,5.2329,4.4493
6.0956,8.8304,7.2441,4.6776,4.6659,4.3864,5.4012,4.0745,4.8074,4.7649,7.4466,6.5363,6.3148,7.66,5.8402,7.6357,3.9064,4.9759,1.3224,2.4333,1.0,5.1036,6.8541,6.8922,5.7055,6.7818,6.2904,4.7822
1.6511,7.9375,8.1919,2.8084,2.7701,6.6591,2.9321,10.0,7.4048,6.927,5.9198,5.5,3.537,1.9457,9.9639,7.6357,2.8369,9.254,2.257,4.2111,8.3684,8.675,5.7247,5.789,4.6778,4.1362,2.7775,2.4402
8.7622,7.9375,7.2441,5.6121,5.6137,5.5227,2.9321,5.1383,5.6732,4.7649,7.4466,4.4637,5.3889,5.3743,6.8711,6.7308,2.8369,1.7674,5.0607,3.3222,5.2962,6.8893,2.3368,7.9953,4.6778,5.459,8.6323,2.4402
6.9844,5.2589,6.2962,4.6776,5.6137,3.25,4.5782,6.2021,7.4048,3.6838,7.4466,6.5363,8.1667,7.66,1.7165,4.9208,2.8369,4.9759,5.9953,4.2111,4.2721,5.9964,3.4661,6.8922,3.6501,9.4272,3.9484,7.1241
6.9844,7.9375,5.3483,6.5467,4.6659,8.9318,4.5782,5.1383,6.539,9.0892,7.4466,3.4275,9.0926,4.2314,3.7784,2.2059,4.9759,2.8369,3.1916,2.4333,1.0,4.2107,5.7247,9.0985,6.7333,5.459,7.4614,3.6112
7.8733,3.4732,8.1919,3.743,6.5616,4.3864,7.0473,4.0745,8.2706,4.7649,5.9198,4.4637,1.0,6.5171,5.8402,8.5407,2.8369,2.8369,5.9953,5.9889,8.3684,5.1036,3.4661,6.8922,8.7888,4.1362,1.0,4.7822
6.9844,6.1518,6.2962,5.6121,5.6137,4.3864,5.4012,5.1383,6.539,8.0081,4.3931,8.6088,5.3889,5.3743,4.8093,4.0158,4.9759,1.7674,4.1262,5.9889,1.0,4.2107,6.8541,9.0985,7.7611,5.459,6.2904,2.4402
7.8733,6.1518,3.4526,2.8084,4.6659,5.5227,3.7551,5.1383,3.9416,6.927,8.2099,4.4637,3.537,7.66,7.9021,5.8258,3.9064,6.0455,6.9299,5.1,8.3684,5.1036,5.7247,3.5827,7.7611,2.8135,7.4614,2.4402
6.9844,5.2589,10.0,4.6776,2.7701,8.9318,5.4012,5.1383,6.539,4.7649,6.6832,4.4637,3.537,1.9457,7.9021,3.1109,6.0455,1.7674,5.9953,6.8778,3.2481,4.2107,9.1126,6.8922,6.7333,4.1362,7.4614,2.4402
4.3178,5.2589,5.3483,5.6121,7.5095,8.9318,8.6934,3.0106,5.6732,3.6838,2.8664,1.3549,9.0926,3.0886,3.7784,7.6357,2.8369,2.8369,7.8645,8.6556,7.3444,8.675,2.3368,2.4796,6.7333,2.8135,5.1194,7.1241
5.2067,7.9375,7.2441,5.6121,2.7701,4.3864,2.9321,5.1383,7.4048,3.6838,8.2099,3.4275,4.463,6.5171,6.8711,4.0158,6.0455,2.8369,4.1262,9.5444,4.2721,4.2107,2.3368,4.6859,6.7333,8.1045,7.4614,7.1241
5.059,4.5635,7.6988,4.4843,2.3239,4.9583,6.4132,8.4908,8.1441,4.1673,4.1537,6.4566,8.5127,6.5073,7.6062,2.1417,3.6206,3.7719,6.3578,5.4956,5.7624,6.0153,8.1792,6.3461,3.8389,3.9928,2.7468,6.9235
7.8733,7.9375,8.1919,6.5467,5.6137,7.7955,2.9321,6.2021,4.8074,4.7649,5.9198,5.5,6.3148,5.3743,5.8402,10.0,1.0,1.7674,3.1916,2.4333,6.3203,5.1036,6.8541,4.6859,7.7611,4.1362,3.9484,4.7822
6.0956,7.0446,7.2441,4.6776,5.6137,4.3864,2.9321,5.1383,8.2706,9.0892,5.1565,6.5363,2.6111,6.5171,6.8711,4.9208,4.9759,3.9064,3.1916,5.1,4.2721,3.3179,4.5954,7.9953,7.7611,8.1045,3.9484,4.7822
4.3178,2.5804,6.2962,7.4813,7.5095,5.5227,2.9321,7.266,8.2706,4.7649,2.8664,6.5363,1.6852,4.2314,6.8711,6.7308,7.115,8.1845,3.1916,6.8778,7.3444,4.2107,5.7247,4.6859,6.7333,8.1045,5.1194,2.4402
2.54,2.5804,9.1398,4.6776,2.7701,5.5227,4.5782,7.266,5.6732,5.8459,8.9733,8.6088,6.3148,3.0886,8.933,5.8258,3.9064,1.7674,8.7991,2.4333,5.2962,1.0,5.7247,4.6859,8.7888,4.1362,5.1194,8.2951
9.6511,4.3661,4.4005,3.743,9.4052,3.25,3.7551,4.0745,10.0,4.7649,7.4466,4.4637,6.3148,7.66,4.8093,2.2059,6.0455,0.6979,4.1262,6.8778,1.0,4.2107,4.5954,4.6859,7.7611,8.1045,6.2904,7.1241
4.3178,4.3661,5.3483,6.5467,4.6659,4.3864,3.7551,8.3298,5.6732,10.0,7.4466,5.5,6.3148,6.5171,6.8711,3.1109,8.1845,2.8369,4.1262,2.4333,7.3444,3.3179,5.7247,4.6859,4.6778,5.459,6.2904,7.1241
6.0956,5.2589,6.2962,3.743,6.5616,5.5227,6.2243,7.266,5.6732,6.927,9.7366,3.4275,2.6111,6.5171,6.8711,4.0158,6.0455,1.7674,3.1916,5.1,4.2721,5.9964,4.5954,7.9953,7.7611,4.1362,1.0,7.1241
2.54,4.3661,8.1919,2.8084,1.8223,8.9318,6.2243,5.1383,4.8074,5.8459,5.9198,6.5363,6.3148,6.5171,9.9639,8.5407,0.6979,3.9064,5.0607,5.9889,4.2721,3.3179,5.7247,6.8922,8.7888,5.459,6.2904,3.6112
4.3178,7.0446,6.2962,2.8084,4.6659,5.5227,7.0473,5.1383,6.539,4.7649,5.1565,2.3912,10.0,5.3743,9.9639,7.6357,3.9064,0.6979,5.0607,4.2111,1.0,3.3179,4.5954,9.0985,6.7333,5.459,7.4614,5.9532
7.8733,7.9375,5.3483,2.8084,5.6137,1.0,2.9321,5.1383,5.6732,3.6838,8.2099,4.4637,6.3148,7.66,6.8711,5.8258,7.115,4.9759,5.0607,5.1,5.2962,5.1036,4.5954,6.8922,7.7611,6.7818,6.2904,1.2693
6.0956,4.3661,4.4005,5.6121,5.6137,0.9773,4.5782,7.266,4.8074,10.0,4.3931,7.5725,3.537,4.2314,3.7784,8.5407,8.1845,3.9064,6.9299,5.1,3.2481,5.1036,6.8541,6.8922,6.7333,6.7818,6.2904,2.4402
3.4289,5.2589,5.3483,6.5467,1.8223,5.5227,3.7551,6.2021,3.0758,3.6838,5.9198,6.5363,6.3148,5.3743,5.8402,7.6357,7.115,6.0455,6.9299,7.7667,4.2721,4.2107,3.4661,6.8922,6.7333,5.459,7.4614,5.9532
6.9844,7.0446,9.1398,6.5467,4.6659,7.7955,6.2243,4.0745,2.21,3.6838,5.1565,4.4637,1.6852,5.3743,5.8402,9.4457,3.9064,6.0455,5.0607,4.2111,3.2481,6.8893,2.3368,5.789,6.7333,8.1045,7.4614,3.6112
3.4289,7.0446,10.0,1.8738,4.6659,5.5227,7.8704,4.0745,3.0758,4.7649,5.9198,5.5,4.463,4.2314,8.933,7.6357,7.115,3.9064,5.9953,3.3222,5.2962,3.3179,5.7247,5.789,8.7888,4.1362,5.1194,5.9532
4.3178,4.3661,8.1919,4.6776,8.4573,6.6591,4.5782,4.0745,5.6732,5.8459,4.3931,7.5725,4.463,4.2314,4.8093,5.8258,7.115,2.8369,6.9299,5.1,5.2962,6.8893,7.9833,5.789,6.7333,2.8135,6.2904,1.2693
6.9844,2.5804,1.5569,10.0,8.4573,3.25,6.2243,8.3298,3.0758,5.8459,4.3931,4.4637,3.537,5.3743,4.8093,8.5407,3.9064,2.8369,5.0607,9.5444,8.3684,7.7821,5.7247,6.8922,3.6501,4.1362,5.1194,1.2693
6.9844,7.0446,4.4005,1.0,7.5095,10.0,8.6934,4.0745,3.9416,2.6027,4.3931,6.5363,6.3148,4.2314,5.8402,5.8258,3.9064,6.0455,6.9299,3.3222,4.2721,3.3179,7.9833,5.789,8.7888,2.8135,5.1194,5.9532
6.0956,7.9375,6.2962,8.4159,4.6659,2.1136,2.1091,5.1383,4.8074,5.8459,6.6832,7.5725,6.3148,5.3743,6.8711,6.7308,3.9064,7.115,1.3224,4.2111,6.3203,5.9964,6.8541,4.6859,6.7333,4.1362,3.9484,4.7822
7.8733,6.1518,2.5047,7.4813,4.6659,2.1136,3.7551,4.0745,6.539,4.7649,6.6832,5.5,6.3148,6.5171,5.8402,3.1109,6.0455,8.1845,4.1262,6.8778,7.3444,8.675,2.3368,5.789,5.7055,2.8135,3.9484,5.9532
8.7622,6.1518,4.4005,8.4159,6.5616,4.3864,1.0,7.266,5.6732,8.0081,7.4466,2.3912,4.463,4.2314,3.7784,5.8258,4.9759,3.9064,5.0607,5.9889,6.3203,3.3179,4.5954,7.9953,1.0,9.4272,6.2904,4.7822
6.9844,8.8304,8.1919,4.6776,3.718,7.7955,5.4012,5.1383,3.0758,5.8459,5.1565,4.4637,6.3148,5.3743,3.7784,9.4457,2.8369,4.9759,4.1262,3.3222,1.0,5.1036,2.3368,5.789,9.8165,4.1362,8.6323,5.9532
5.2067,1.6875,4.4005,4.6776,3.718,5.5227,6.2243,6.2021,3.9416,4.7649,5.9198,7.5725,5.3889,5.3743,6.8711,6.7308,8.1845,3.9064,5.9953,7.7667,5.2962,6.8893,7.9833,4.6859,3.6501,6.7818,3.9484,4.7822
3.4289,7.9375,7.2441,4.6776,1.8223,6.6591,4.5782,6.2021,2.21,2.6027,3.6298,9.6451,3.537,6.5171,6.8711,8.5407,6.0455,7.115,6.9299,5.1,3.2481,1.0,4.5954,5.789,8.7888,6.7818,6.2904,7.1241
4.3178,5.2589,4.4005,4.6776,4.6659,5.5227,3.7551,5.1383,6.539,3.6838,7.4466,6.5363,6.3148,6.5171,7.9021,5.8258,6.0455,0.6979,5.9953,7.7667,5.2962,5.9964,5.7247,4.6859,8.7888,4.1362,6.2904,2.4402
7.8733,7.0446,8.1919,6.5467,4.6659,0.9773,2.1091,5.1383,4.8074,6.927,8.2099,7.5725,6.3148,5.3743,5.8402,4.9208,3.9064,2.8369,4.1262,5.1,3.2481,4.2107,7.9833,7.9953,6.7333,5.459,5.1194,3.6112
6.9844,7.9375,6.2962,4.6776,4.6659,6.6591,2.9321,6.2021,1.0,4.7649,8.2099,7.5725,1.6852,8.8029,5.8402,7.6357,3.9064,3.9064,5.0607,5.1,5.2962,1.0,6.8541,4.6859,7.7611,5.459,3.9484,8.2951
6.0956,6.1518,4.4005,3.743,8.4573,5.5227,3.7551,5.1383,7.4048,5.8459,5.9198,6.5363,6.3148,4.2314,5.8402,6.7308,4.9759,3.9064,4.1262,4.2111,4.2721,5.1036,6.8541,9.0985,1.0,2.8135,7.4614,5.9532
6.9844,7.9375,6.2962,3.743,3.718,5.5227,5.4012,5.1383,6.539,6.927,6.6832,2.3912,5.3889,8.8029,3.7784,7.6357,2.8369,3.9064,5.0607,4.2111,1.0,3.3179,6.8541,5.789,6.7333,5.459,7.4614,7.1241
6.0956,1.6875,7.2441,10.0,6.5616,10.0,2.9321,8.3298,5.6732,5.8459,3.6298,5.5,3.537,1.9457,4.8093,6.7308,7.115,3.9064,3.1916,5.9889,4.2721,1.0,7.9833,5.789,5.7055,6.7818,5.1194,7.1241
5.2067,7.0446,4.4005,8.4159,5.6137,6.6591,6.2243,3.0106,4.8074,5.8459,2.8664,3.4275,8.1667,6.5171,3.7784,6.7308,8.1845,2.8369,5.0607,5.1,3.2481,3.3179,7.9833,6.8922,3.6501,8.1045,5.1194,7.1241
4.3178,3.4732,5.3483,6.5467,1.0,5.5227,4.5782,4.0745,3.9416,5.8459,5.1565,7.5725,7.2407,8.8029,4.8093,5.8258,9.254,7.115,5.0607,5.9889,3.2481,6.8893,6.8541,6.8922,8.7888,5.459,1.0,3.6112
3.4289,5.2589,6.2962,3.743,3.718,6.6591,7.8704,6.2021,4.8074,4.7649,5.1565,7.5725,2.6111,4.2314,8.933,5.8258,3.9064,4.9759,8.7991,5.1,6.3203,1.0,7.9833,6.8922,8.7888,2.8135,3.9484,4.7822
5.2067,5.2589,9.1398,5.6121,5.6137,5.5227,7.0473,1.0,3.9416,6.927,4.3931,6.5363,6.3148,6.5171,8.933,5.8258,4.9759,1.0,6.9299,4.2111,4.2721,4.2107,5.7247,3.5827,7.7611,1.0,8.6323,8.2951
4.3178,5.2589,8.1919,5.6121,3.718,3.25,7.0473,5.1383,7.4048,5.8459,6.6832,6.5363,8.1667,0.8029,5.8402,8.5407,6.0455,1.7674,4.1262,3.3222,6.3203,5.9964,5.7247,5.789,5.7055,2.8135,7.4614,3.6112
5.2067,6.1518,7.2441,3.743,3.718,8.9318,3.7551,5.1383,3.0758,4.7649,7.4466,6.5363,3.537,5.3743,4.8093,7.6357,8.1845,6.0455,5.9953,3.3222,6.3203,6.8893,7.9833,6.8922,5.7055,4.1362,2.7775,2.4402
4.3178,5.2589,6.2962,3.743,1.8223,6.6591,5.4012,9.3936,4.8074,6.927,8.2099,6.5363,5.3889,8.8029,7.9021,4.9208,4.9759,3.9064,1.3224,4.2111,3.2481,6.8893,5.7247,6.8922,5.7055,4.1362,5.1194,5.9532
5.2067,7.0446,6.2962,5.6121,9.4052,8.9318,5.4012,3.0106,4.8074,4.7649,2.8664,3.4275,4.463,5.3743,6.8711,7.6357,6.0455,3.9064,5.0607,4.2111,7.3444,3.3179,6.8541,2.4796,7.7611,8.1045,6.2904,2.4402
6.9844,7.0446,5.3483,6.5467,5.6137,4.3864,8.6934,5.1383,4.8074,1.5216,4.3931,7.5725,5.3889,7.66,6.8711,7.6357,0.6979,3.9064,4.1262,4.2111,3.2481,5.1036,4.5954,7.9953,5.7055,2.8135,6.2904,8.2951
7.8733,6.1518,6.2962,3.743,5.6137,7.7955,5.4012,3.0106,4.8074,4.7649,8.2099,5.5,4.463,6.5171,8.933,4.0158,2.8369,2.8369,4.1262,5.9889,3.2481,5.9964,6.8541,4.6859,4.6778,8.1045,6.2904,4.7822
6.9844,7.0446,4.4005,4.6776,6.5616,7.7955,6.2243,5.1383,3.0758,4.7649,8.2099,4.4637,5.3889,8.8029,4.8093,4.0158,6.0455,1.7674,5.0607,4.2111,4.2721,5.9964,5.7247,6.8922,5.7055,2.8135,6.2904,5.9532
7.2368,6.624,5.1367,7.9257,6.9609,5.5677,6.809,2.3325,7.1536,6.4609,3.3405,7.0739,2.4423,5.4445,4.4369,4.9427,5.1216,4.6273,4.8742,5.0413,5.9431,8.2021,6.4026,4.7341,3.6936,6.317,5.2106,3.038
5.2067,8.8304,7.2441,4.6776,2.7701,5.5227,5.4012,8.3298,4.8074,3.6838,5.1565,7.5725,3.537,8.8029,7.9021,5.8258,2.8369,6.0455,1.3224,5.1,1.0,4.2107,5.7247,7.9953,7.7611,4.1362,6.2904,5.9532
6.0956,3.4732,5.3483,5.6121,3.718,6.6591,4.5782,3.0106,6.539,6.927,6.6832,4.4637,8.1667,6.5171,6.8711,4.9208,6.0455,2.8369,6.9299,4.2111,6.3203,4.2107,7.9833,5.789,6.7333,2.8135,6.2904,3.6112
6.0956,5.2589,2.5047,5.6121,2.7701,4.3864,3.7551,5.1383,7.4048,3.6838,6.6832,6.5363,6.3148,6.5171,7.9021,2.2059,8.1845,6.0455,5.0607,7.7667,7.3444,6.8893,2.3368,3.5827,4.6778,5.459,6.2904,7.1241
6.9844,5.2589,4.4005,2.8084,3.718,6.6591,7.8704,4.0745,4.8074,4.7649,5.1565,4.4637,7.2407,4.2314,4.8093,6.7308,6.0455,0.6979,8.7991,8.6556,5.2962,1.0,6.8541,5.789,5.7055,5.459,7.4614,5.9532
5.2067,6.1518,8.1919,2.8084,1.8223,10.0,7.0473,5.1383,7.4048,3.6838,2.8664,4.4637,3.537,8.8029,3.7784,5.8258,3.9064,3.9064,6.9299,8.6556,3.2481,5.1036,7.9833,2.4796,7.7611,5.459,3.9484,8.2951
5.2067,4.3661,6.2962,3.743,2.7701,5.5227,8.6934,6.2021,5.6732,5.8459,4.3931,8.6088,4.463,5.3743,5.8402,7.6357,3.9064,1.7674,7.8645,5.1,3.2481,6.8893,6.8541,7.9953,4.6778,4.1362,5.1194,4.7822
8.7622,6.1518,4.4005,3.743,5.6137,6.6591,7.0473,5.1383,6.539,3.6838,6.6832,4.4637,4.463,4.2314,2.7474,7.6357,1.7674,0.6979,8.7991,7.7667,6.3203,5.1036,7.9833,3.5827,7.7611,5.459,6.2904,1.2693
4.3178,8.8304,9.1398,5.6121,3.718,5.5227,2.1091,9.3936,3.0758,4.7649,3.6298,6.5363,6.3148,6.5171,6.8711,5.8258,3.9064,7.115,4.1262,4.2111,3.2481,4.2107,2.3368,6.8922,8.7888,5.459,7.4614,5.9532
6.0956,8.8304,6.2962,3.743,6.5616,4.3864,5.4012,5.1383,5.6732,5.8459,5.9198,2.3912,5.3889,1.9457,5.8402,9.4457,6.0455,2.8369,3.1916,6.8778,5.2962,4.2107,4.5954,6.8922,7.7611,5.459,7.4614,2.4402
6.9844,7.0446,5.3483,1.0,3.718,6.6591,4.5782,5.1383,8.2706,8.0081,5.1565,7.5725,3.537,6.5171,4.8093,8.5407,3.9064,3.9064,5.9953,3.3222,1.0,3.3179,6.8541,5.789,8.7888,5.459,5.1194,7.1241
4.3178,5.2589,5.3483,4.6776,4.6659,10.0,5.4012,6.2021,6.539,6.927,2.8664,8.6088,2.6111,8.8029,9.9639,2.2059,4.9759,2.8369,6.9299,3.3222,5.2962,1.0,9.1126,5.789,7.7611,4.1362,5.1194,4.7822
3.1933,6.323,7.3731,6.8904,3.2777,5.7663,4.2409,6.0924,5.326,6.5542,5.9261,9.6373,1.0,10.0,5.4098,7.5527,2.7061,6.303,5.0463,2.1655,1.0,6.1908,5.3145,8.9807,6.1367,5.8396,3.9653,5.6584
5.2067,4.3661,3.4526,1.8738,5.6137,3.25,6.2243,6.2021,5.6732,5.8459,6.6832,9.6451,5.3889,3.0886,7.9021,6.7308,3.9064,7.115,7.8645,3.3222,6.3203,6.8893,5.7247,4.6859,4.6778,2.8135,6.2904,5.9532
8.0774,7.2327,6.2915,5.9279,6.0841,7.9732,7.9285,3.7397,8.1317,4.284,5.1051,2.1896,6.3912,4.3416,4.3876,8.4699,2.7061,1.7767,4.0179,3.0832,3.4927,6.1908,6.5803,4.8657,7.337,5.8396,5.2329,4.4493
1.6511,7.9375,5.3483,4.6776,8.4573,4.3864,7.0473,5.1383,5.6732,6.927,8.2099,6.5363,7.2407,5.3743,4.8093,4.0158,4.9759,1.7674,5.9953,2.4333,3.2481,4.2107,6.8541,7.9953,5.7055,6.7818,8.6323,1.2693
5.2657,4.8018,5.1367,4.9917,6.9609,5.5677,7.7337,3.4858,6.1982,5.3198,4.1679,3.9001,6.5774,4.3231,2.3856,7.6667,6.2174,6.859,6.9727,5.0413,1.0,5.1071,5.1686,4.7341,4.9474,6.317,7.7621,7.8895
7.8733,5.2589,5.3483,6.5467,3.718,5.5227,2.9321,6.2021,6.539,1.5216,6.6832,6.5363,8.1667,7.66,5.8402,7.6357,4.9759,4.9759,2.257,3.3222,3.2481,5.1036,4.5954,6.8922,7.7611,6.7818,5.1194,4.7822
3.4289,0.7946,3.4526,6.5467,2.7701,5.5227,2.1091,8.3298,8.2706,9.0892,5.9198,7.5725,5.3889,8.8029,4.8093,1.0,9.254,7.115,5.0607,6.8778,7.3444,6.8893,7.9833,5.789,1.0,4.1362,2.7775,5.9532
5.2067,3.4732,5.3483,3.743,6.5616,4.3864,2.9321,4.0745,7.4048,5.8459,5.9198,6.5363,5.3889,7.66,5.8402,4.0158,4.9759,3.9064,7.8645,8.6556,6.3203,5.9964,3.4661,5.789,6.7333,5.459,7.4614,2.4402
7.8733,5.2589,3.4526,1.8738,6.5616,6.6591,5.4012,4.0745,8.2706,5.8459,4.3931,5.5,6.3148,5.3743,5.8402,5.8258,4.9759,3.9064,6.9299,5.1,4.2721,1.0,9.1126,5.789,7.7611,5.459,6.2904,3.6112
4.3178,6.1518,2.5047,5.6121,6.5616,4.3864,5.4012,6.2021,6.539,6.927,6.6832,5.5,2.6111,7.66,4.8093,4.9208,7.115,2.8369,6.9299,5.9889,4.2721,5.1036,6.8541,5.789,7.7611,6.7818,5.1194,2.4402
4.3178,5.2589,5.3483,1.0,8.4573,4.3864,5.4012,5.1383,8.2706,2.6027,5.1565,3.4275,6.3148,5.3743,6.8711,5.8258,4.9759,4.9759,7.8645,7.7667,6.3203,7.7821,6.8541,5.789,4.6778,2.8135,2.7775,5.9532
4.3178,2.5804,4.4005,4.6776,2.7701,3.25,2.9321,9.3936,10.0,6.927,7.4466,5.5,6.3148,6.5171,5.8402,3.1109,8.1845,6.0455,5.0607,5.1,7.3444,4.2107,5.7247,4.6859,6.7333,2.8135,5.1194,7.1241
