id,title,category,description
B00MITTS4K,Saeco GranBaristo Avanti HD8967/01 Machine a cafe automatique + Application Acier/Anthracite,cafetiere,"NoneLa premiere machine a cafe connectee au monde s'utilise simplement via une application grace au Bluetooth. Profitez de 16 varietes de cafe telles que le cappuccino, l'espresso ou votre cafe classique. Sur l'application, il est possible de definir l'intensite aromatique, la quantite d'eau et de mousse de lait, la temperature de votre cafe, puis d'enregistrer vos choix dans les favoris. Pression variable, de l'espresso corse au cafe classique. Selecteur de grains de cafe pour varier les plaisirs. La carafe a lait pouvant aller au lave-vaisselle produit une mousse de lait chaude et cremeuse, grace a la technologie « Latte Perfetto ». Des videos sont disponibles sur l'application pour simplifier l'entretien. Le groupe de chauffage se retire d'un seul doigt et le nettoyage du circuit de lait s'effectue avec une simple pression. L'application Saeco Avanti ne peut etre utilisee que sur une tablette Apple ou Android equipee d'une technologie Bluetooth 4.0 ou superieure (a partir de 7"", smartphones non supportes). <b>Description du produit</b>: Saeco HD8967/01 <b>Couleur</b>: Acier inoxydable + anthracite <b>Capacite du reservoir d'eau</b>: 1,7L <b>Capacite du reservoir a grains</b>: 270g <b>Capacite du reservoir de lait</b>: 0,5L <b>Tension d'entree AC</b>: 230V <b>Frequence d'entree AC</b>: 50 Hz <b>Poids</b>: 13g <b>Consommation electrique</b>: 1 900W <b>Poids</b>: 13 kg <b>Puissance</b>: 1 900W"
B00R3JMES2,Mielle CM 6310 BB Machine a Expresso Automatique Blanc Brillant 43 x 25 x 36 cm,cafetiere,"NoneFonction OneTouch : Acces direct aux differentes boissons pre-enregistrees (ristretto, espresso, cafe,cappucino, latte Macchiato) Fonction OneTouch for two: Preparation de 2 boissons identiques simultanement Aromatique System : L'infusion par compression Reservoir 1,8 L , bac a grain 300 g Pompe 15 bars, Percolateur amovible , Nettoyage automatique des conduits de lait Recipient a lait en inox isotherme, chauffe Tasse et fonction eau chaude 4 profils utilisateurs <b> Garantie </b>: 2 an(s) <b>Capacite</b>: 1.8 Litre(s) <b> Couleur </b>: Blanc brillant <b> Accessoires inclus </b>: recipient a lait en inox Poids du produit :9.9 kilogrammes"
B0081QJQ2S,"DeLonghi ESAM 6750 Machine a cafe PrimaDonna Avant 15 bar avec reservoir d'eau 1,8 l et mousseur a lait",cafetiere,"DeLonghi ESAM 6750 Machine a cafe PrimaDonna Avant 15 bar avec reservoir d'eau 1,8 l et mousseur a lDesign chrome en acier inoxydable Panneau de commande extra large Systeme d'infusion unique Nettoyage facile Par simple pression d'un bouton, vous obtenez une mousse de lait parfaite <b>Description du produit</b>: DeLonghi PrimaDonna Avant ESAM 6750 <b>Couleur</b>: Argent <b>Technologie de preparation de cafe</b>: Systeme de Pod <b>Pression maximum</b>: 15 bar <b>Capacite du reservoir a grains</b>: 250g <b>Charge connectee</b>: 1350W <b>Frequence d'entree AC</b>: 50/60 Hz <b>Largeur</b>: 38 cm <b>Profondeur</b>: 28,5 cm <b>Hauteur</b>: 43,5 cm <b>Type</b>: Espresso"
B00S55H03M,Mielle CM 6110 Machine a Expresso Automatique Noir 43 x 25 x 36 cm,cafetiere,"Expresso broyeur MIELE CM 6110 NRFonction OneTouch : Acces direct aux differentes boissons pre-enregistrees (ristretto, espresso, cafe,cappucino, latte Macchiato) Fonction OneTouch for two: Preparation de 2 boissons identiques simultanement Aromatique System : L'infusion par compression Reservoir 1,8 L , bac a grain 300 g Pompe 15 bars, Percolateur amovible , Nettoyage automatique des conduits de lait Poids: 9,9 kg 4 profils utilisateurs <b> Garantie </b>: 2 an(s) <b>Capacite</b>: 1.8 Litre(s) <b> Couleur </b>: Noir Poids du produit :9.9 kilogrammes"
B00MMZ8FBW,Siemens TE603501DE,cafetiere,"Siem Vollauto. TE 603501 DE sr<b>Description du produit</b>: Siemens TE603501DE <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Argent <b>Technologie de preparation de cafe</b>: Espresso machine <b>Type d'entree a cafe</b>: Cafe en grains <b>Types de boisson</b>: Cappucino, Espresso, Latte macchiato <b>Capacite du reservoir d'eau</b>: 1,7L <b>Longueur du cordon</b>: 1m <b>Charge connectee</b>: 1500W <b>Largeur</b>: 38,5 cm <b>Profondeur</b>: 28 cm <b>Hauteur</b>: 47,9 cm"
B000JU0N7Q,"La Pavoni - Romantica GRL - Machine a expresso a levier - 8 Tasses - 0,8 -Bar - 1000 W",cafetiere,NoneLa Pavoni Gran Romantica Chromata DeLuxe
B009F6WKVM,DeLonghi - ECAM 26.455.GRB Machine a cafe automatique Prima Donna S Pistache,cafetiere,"NoneSysteme pour cappucino brevete Simple d'utilisation et d'entretien Ideal pour : cappucino, latte macchiato, espresso, et cafe Reglage tactile <b>Description du produit</b>: DeLonghi S ECAM 26.455.GRB <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Vert <b>Materiau du boitier/corps</b>: Acier inoxydable <b>Type d'entree a cafe</b>: Cafe en grains, Cafe moulu <b>Types de boisson</b>: Caffe latte, Cappucino, Lait chaud, Eau chaude, Latte macchiato <b>Type de cafetiere</b>: Entierement automatique <b>Charge connectee</b>: 1450W <b>Tension d'entree AC</b>: 220-240V <b>Frequence d'entree AC</b>: 50/60 Hz <b>Largeur</b>: 23,8 cm <b>Profondeur</b>: 44,1 cm <b>Hauteur</b>: 34,5 cm"
B000JU0NBW,"La Pavoni - Stradivari SPL - Machine a expresso a levier - 8 Tasses - 0,8 Bar - 1000 W",cafetiere,"Apres le succes du model Europiccola (1950) et Professional (1970) nait Stradivari (2005), une machine qui synthetise les formes les plus pures et la technique la plus fiable grace a l'experience centenaire de La Pavoni.

Stradivari: un point de rencontre parmi elegance, qualite et fiabilite. La machine, realisee avec des materiaux de grande qualite, ne craint pas le calcaire, en limitant donc les interventions d'entretien ordinaires.
En soulevant le levier qui commande le piston a interieur du groupe, on obtient la pre-infusion; le cafe est debite en abaissant le levier; en dosant opportunement la pression de ce dernier, on a une exploitation optimale des poudres de cafe et le debit de cafes espresso personnalises selon tous les gouts.
La machine est dotee d'une lance vapeur interchangeable avec le Cappuccino Automatic, pour la preparation de toute boisson chaude et de cappuccinos, et d`un manometre pour le controle de la pression dans la chaudiere.<7b>
Le Cappuccino Automatic est compose par un dispositif qui, par une extreme facilite et instantaneite, aspire le lait, le vaporise et le fait sortir chaud et parfaitement mousseux dans la tasse.

Le modele Stradivari permet d'obtenir 16 tasses de cafe espresso consecutivement. Chaudiere et groupe en laiton chrome, base chromee, soupape de securite, lance vapeur interchangeable avec le dispositif Cappuccino Automatic, verre a niveau, manometre Poignees: levier, porte-filtre, bouchon de la chaudiere, robinet vapeur en ABS. Recipient recueille-gouttes et grille pour les tasses en ABS.Capacite de la chaudiere l. 1,6 Nombre de tasses de cafe distribuees 16"
B00KXAJGBQ,Krups - yy8118fd - Robot cafe 15 bars avec super cappuccino,cafetiere,Puissance : 1450 WPression : 15 BarsReservoir d'eau amovible 1.7 LThermoblock SystemEspresso Cafe GrainsBroyeur a meules coniques metal3 finesses de broyageEcran TFT tactileSelection 4 types de boissonsReglages parametres machineCartouche filtranteBuse vapeur avec accessoire cappuccinoDetection presence eauBac a grains translucide 250 grProgrammes de nettoyageDimensions : 38.1 x 28.7 x 48.3 cmPoids : 9.5 kgCouleur : Blanc et metalPaiement possible en 3 ou 4 fois par CB des 100€ Frais de livraison des 11.89€ en points relais et des 15.59€ a domicile Garantie 2 ans incluse
B00OP8R34E,Melitta F55/0-102 Caffeo Varianza CS Expresso Automatique Plastique Noir 25 x 39 x 40 cm,cafetiere,"Beneficiez d'un appareil haut de gamme avec la machine a expresso Caffeo Varianza CS de Melitta.Son broyeur d'une pression de 15 bars permet d'obtenir 3 niveaux d'intensite de cafe (de doux a corse) et 3 finesses de mouture. En prime, son reservoir peut accueillir jusqu'a 125 grammes de cafe en grains. La Caffeo Varianza CS possede une buse vapeur pour la preparation de boissons lactees comme les latte macchiato ou les cappuccino. Ce modele integre la fonction 0 watt, un mode d'economie d'energie programmable. Avec la machine a expresso Melitta Caffeo Varianza CS, vous avez l'assurance d'un cafe toujours reussi.Mye bean select ; nouveau concept innovant , en plus du reservoir a grains standard de 125 Gr dispose d'un compartiment supplementaire qui peut etre remplie pour chaque tasse individuellement avec differents types de grains. design compact et moderne - mode 2 TASSES Utilisation facile du panneau de commande intuitif avec affichage integre par symboles auto Cappuccinatore  pour faire une mousse de lait parfaite ou chauffer le lait ou l'eau aromal safre , pour conserver durablement les saveurs du cafe nettoyage : detartrage facile 3 Temperatures reglables fonction economie d'energie de pointe  , fonction d'arret automatique et interrupteur 0 Watt pour l'arret manuel <b> Garantie </b>: 2 an(s) <b>Capacite</b>: 1,2 Litre(s) <b> Couleur </b>: NOIR <b> Dimensions </b>: 25 x 39 x 40 cm Poids du produit :8,27 kilogrammes"
B00I3YLKVS,"Melitta Caffeo CI E 970-306 Machine a expresso automatique 15 bars 1400W - Argent/Plastique/Chrome/Acier Inoxydable 47,5 x 25,5 x 32,80cm",cafetiere,"NoneMy Coffee Memory Enregistrement de 6 preparations pour 4 utilisateurs Bean Select double reservoir de grains Plug in Milk System Systeme de prepartion du lait a raccordement direct Original Prepartion Process Processus de prepartion authentique des specialistes du cafe, preparees selon des recettes italiennes, respectant l'ordre des aliments Mode 2 tasses ou 1 tasse Programme de nettoyage facile grace a l'Easy Cleaning"
B00SGO5HL4,Philips HD8914/01 Incanto Machine a Espresso Automatique AMF Metal,cafetiere,NoneDesign Premium/Finitions en metal Pression 15 bars Broyeur avec 5 niveaux de moutures Ajustement automatique des impulsions du broyeur aux grains de cafe choisis Pre-infusion de la mouture Reglage longueur du cafe : 2 Fonction de memorisation du cafe 1 ou 2 tasses <b> Garantie </b>: 2 an(s) Poids du produit :7.2 kilogrammes
B00SGO4RL0,Philips HD8847/01 Serie 4000 Machine a Espresso Automatique Carafe Noir,cafetiere,NoneFonction Coffee Switch Pression 15 bars Broyeur avec 5 niveaux de moutures Ajustement automatique des impulsions du broyeur aux grains de cafe choisis Pre-infusion de la mouture Reglage longueur du cafe : 2 Fonction de memorisation du cafe 1 ou 2 tasses <b> Garantie </b>: 2 an(s) Poids du produit :7.2 kilogrammes
B00243GLWC,Delonghi automatic coffee machine ESAM1000SJ [Kitchen] (japan import),cafetiere,Delonghi automatic coffee machine ESAM1000SJ [Kitchen] (japan import)Delonghi automatic coffee machine ESAM1000SJ [Kitchen]
B00SGO4OOA,Philips HD8844/01 Serie 4000 Machine a Espresso Automatique AMF Noir,cafetiere,NoneFonction Coffee Switch Pression 15 bars Broyeur avec 5 niveaux de moutures Ajustement automatique des impulsions du broyeur aux grains de cafe choisis Pre-infusion de la mouture Reglage longueur du cafe : 2 Fonction de memorisation du cafe 1 ou 2 tasses <b> Garantie </b>: 2 an(s) Poids du produit :7.2 kilogrammes
B00Q011ICW,Krups EA829E Latt'Espress - One-Touch-Cappuccino Expresso Full Automatique,cafetiere,"NoneExpresso Full Automatique One-Touch-Cappuccino compact. Une mousse parfaite grace a la technologie Barista de Krups (Barista Quality Milk). Systeme brevete Compact Thermoblock System (CTS) : chauffage rapide pour un cafe chaud des la premiere tasse. Reglage individuel de l'intensite du cafe, de la quantite d'eau et de la temperature (3 niveaux parametrables). <b>Description du produit</b>: Krups EA 829E <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Argent <b>Technologie de preparation de cafe</b>: Espresso machine <b>Type d'entree a cafe</b>: Cafe en grains <b>Types de boisson</b>: Cappucino <b>Capacite du reservoir d'eau</b>: 1,7L <b>Reglage du bec verseur goutte a goutte</b>: verticale <b>Charge connectee</b>: 1450W <b>Largeur</b>: 28,7 cm <b>Profondeur</b>: 38,1 cm <b>Hauteur</b>: 48,3 cm"
B00MZ2F402,Krups EA 8298 Latt'Espress,cafetiere,"Ekspres ci?nieniowy EA8298<b>Description du produit</b>: Krups EA 8298 <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Noir <b>Technologie de preparation de cafe</b>: Goutte <b>Type d'entree a cafe</b>: Cafe moulu <b>Types de boisson</b>: Cappucino <b>Capacite du reservoir d'eau</b>: 1,8L <b>Charge connectee</b>: 1450W <b>Largeur</b>: 29,5 cm <b>Profondeur</b>: 36,3 cm <b>Hauteur</b>: 39 cm"
B006MEAJGS,"Siemens - TE502506DE - Machine combine filtres et expresso, Noir",cafetiere,NoneCouleur : Noir <b>Type d'entree a cafe</b>: Cafe moulu <b>Capacite du reservoir d'eau</b>: 1.7L <b>Longueur du cordon</b>: 1m <b>Charge connectee</b>: 1600W <b>Frequence d'entree AC</b>: 50/60 Hz
B007K4ZI92,Melitta E950-103 Caffeo Solo Machine a Cafe Automatique,cafetiere,"Beneficiez d'un appareil haut de gamme avec la machine a expresso Caffeo Solo E950-103 de Melitta.Son broyeur d'une pression de 15 bars permet d'obtenir 3 niveaux d'intensite de cafe (de doux a corse) et 3 finesses de mouture. A noter que son reservoir peut accueillir jusqu'a 120 grammes de cafe en grains.Peu gourmand en energie, ce modele Caffeo Solo E950-103 comporte une fonction 0 watt : il s'agit d'un mode d'economie d'energie programmable.Avec la machine a expresso Caffeo Solo E950-103, vous avez l'assurance d'un cafe toujours reussi.Vos professionnels pour la maison et des menages. Votre eclairage professionnel et les outils."
B001BJHNE0,Krups EA 8050 Cafetiere expresso Automatique,cafetiere,Krups EA 805 Espresseria<b> Garantie </b>: 1 an(s) Poids du produit :8kilograms
B004S7C06S,Gaggia - Gaggia Noir set,cafetiere,"Gaggia - Gaggia Noir set..Gaggia Baby Noir machine a cafe ,Moulin Quick Mill 060 ,Gaggia Base NoirGaggia Baby Noir Machine a cafe Quick Mill Moulin a cafe' en acier Gaggia base noir"
B00ROSVZZ0,Philips HD8824/01 Serie 3000 Machine a Espresso Automatique AMF Noir,cafetiere,NonePression 15 bars Broyeur avec 5 niveaux de moutures Ajustement automatique des impulsions du broyeur aux grains de cafe choisis Pre-infusion de la mouture Reglage longueur du cafe : 2 Fonction de memorisation du cafe 1 ou 2 tasses Rincage et detartrage automatiques <b> Garantie </b>: 2 an(s) Poids du produit :7.2 kilogrammes
B00F5VFAI6,Severin 8061 Robot Cafe Argent Metallise/Noir,cafetiere,"Puissance : 1600 WPompe haute efficacite, pression : 15 barsCapacite du reservoir a grains : 140 gCapacite du reservoir d'eau : 1.35 LRecipient isotherme a lait fourniTechnologie One Touch : cappuccino, latte macchiato, et cafe au lait sur simple pression d'un bouton et sans avoir a deplacer la tasseUne des plus compacte cafetieres tout automatiques One-TouchTemperature du cafe parfaite des la premiere tasseSysteme de percolation amovible brevete (volume : 6 a 10 g)Buse cafe/lait amovible lavable au lave-vaisselleProgrammes automatiques pour le nettoyage, le rincage et le detartrage2 etapes du programme de rincage pour le systeme d'aspiration du laitProgrammation et manipulation facile par des touches de fonctionAffichage graphique multi langues hautement contraste : 12 langues avec icones dynamiquesBroyeur a disques ceramiques avec 5 degres de moutureBuse cafe/lait reglable en hauteur : 65 a 135 mmEconomie d'energie : arrete automatique reglable de 1 a 12 heuresReglage de la durete de l'eau pour une adaptation optimale du filtre a la machine (filtre inclus a la livraison)5 niveaux de temperatures au choixReglage de la force et de la quantite du cafe : 3 etapes + 1 reglage individuel par boissonFonction de selection rapideCrochet pour le tuyau a laitCapacite du reservoir a depot de cafe : 10 portionsGrille acier inoxydableDistributeur conique de poudre avec systeme de dosageCouleur : Argent metallise / Noir<b> Garantie </b>: 2 an(s) <b> Couleur </b>: Argent Metallise/Noir <b>Description du produit</b>: Robot cafe PICCOLA PREMIUM, argent metallise/noir, 1600 W, 1,35 L, 15 bars Poids du produit :8.3kilograms"
B00MZ2F3Z8,Krups EA 8105 blanc,cafetiere,"None<b>Description du produit</b>: Krups EA8105 <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Blanc <b>Technologie de preparation de cafe</b>: Goutte <b>Type d'entree a cafe</b>: Cafe en grains <b>Types de boisson</b>: Cappucino, Cafe <b>Capacite du reservoir d'eau</b>: 1,6L <b>Charge connectee</b>: 1450W <b>Largeur de l'emballage</b>: 38,1 cm <b>Profondeur de l'emballage</b>: 28,7 cm <b>Hauteur de l'emballage</b>: 48,3 cm"
B005FSOLIE,De Longhi ECAM22140B Expresso Compacte Automatique,cafetiere,NoneExpresso Compacte
B00RDFXMMS,"Philips HD8650/01 Serie 2000 Machine a Espresso Automatique Puro Noir 38,5 x 39 x 42,5 cm",cafetiere,"Philips HD8650/01Pression 15 bars Broyeur ceramique silencieux Ajustement automatique des impulsions du broyeur aux grains de cafe choisis Pre-infusion de la mouture Reglage longueur du cafe : 2 Intensite du cafe : quantite de cafe 8,5g 1 ou 2 tasses Rincage automatique <b> Garantie </b>: 2 an(s) <b> Dimensions </b>: 38,5 x 39 x 42,5 cm Poids du produit :7.03 kilogrammes"
